TransactionID,TxnDate,AccountNumber,AccountName,Debit,Credit,Amount,Dept,CostCenter,Description
TXN01688,2021-06-11 00:00:00.000000,1100.0,Accounts Receivable,0,27127,-27127,Sales,CC003,Accounts Receivable transaction
TXN00852,2023-07-04 00:00:00.000000,5200.0,COGS - Overhead,4128,0,4128,Operations,CC005,COGS - Overhead transaction
TXN03547,2023-12-10 00:00:00.000000,6100.0,Rent Expense,27269,0,27269,IT,CC001,Rent Expense transaction
TXN00896,2021-05-21 00:00:00.000000,6100.0,Rent Expense,2663,0,2663,Admin,CC005,Rent Expense transaction
TXN04593,2022-08-11 00:00:00.000000,2100.0,Accrued Expenses,20789,0,20789,Operations,CC002,Accrued Expenses transaction
TXN00336,2023-04-13 00:00:00.000000,1000.0,Cash,65559,0,65559,IT,CC003,Cash transaction
TXN02840,2021-08-30 00:00:00.000000,6100.0,Rent Expense,14617,0,14617,Finance,CC001,Rent Expense transaction
TXN03088,2021-10-19 00:00:00.000000,1100.0,Accounts Receivable,48132,0,48132,Admin,CC005,Accounts Receivable transaction
TXN04612,2023-02-14 00:00:00.000000,1500.0,PP&E,44154,0,44154,Finance,CC003,PP&E transaction
TXN01349,2022-11-24 00:00:00.000000,6000.0,Salaries Expense,1466,0,1466,Admin,CC002,Salaries Expense transaction
TXN01016,2021-08-27 00:00:00.000000,5100.0,COGS - Labor,7373,0,7373,Operations,CC002,COGS - Labor transaction
TXN02817,2021-04-29 00:00:00.000000,5100.0,COGS - Labor,9787,0,9787,Admin,CC002,COGS - Labor transaction
TXN01632,2021-12-20 00:00:00.000000,2100.0,Accrued Expenses,23810,0,23810,IT,CC001,Accrued Expenses transaction
TXN02490,2023-09-03 00:00:00.000000,4200.0,Revenue - Other,0,17609,-17609,IT,CC001,Revenue - Other transaction
TXN03731,2021-07-06 00:00:00.000000,6000.0,Salaries Expense,24040,0,24040,Sales,CC004,Salaries Expense transaction
TXN03252,2021-11-06 00:00:00.000000,1000.0,Cash,8753,0,8753,Sales,CC002,Cash transaction
TXN04996,2021-12-15 00:00:00.000000,2100.0,Accrued Expenses,1979,0,1979,Operations,CC004,Accrued Expenses transaction
TXN02071,2023-03-16 00:00:00.000000,5100.0,COGS - Labor,26892,0,26892,Operations,CC002,COGS - Labor transaction
TXN04453,2022-01-04 00:00:00.000000,4000.0,Revenue - Product Sales,0,13170,-13170,IT,CC003,Revenue - Product Sales transaction
TXN04908,2022-10-16 00:00:00.000000,1500.0,PP&E,22718,0,22718,Sales,CC003,PP&E transaction
TXN01636,2022-12-13 00:00:00.000000,1100.0,Accounts Receivable,0,24223,-24223,Finance,CC002,Accounts Receivable transaction
TXN02480,2021-08-26 00:00:00.000000,6100.0,Rent Expense,22913,0,22913,Admin,CC004,Rent Expense transaction
TXN02266,2023-04-12 00:00:00.000000,5000.0,COGS - Materials,28582,0,28582,Operations,CC001,COGS - Materials transaction
TXN02960,2021-08-05 00:00:00.000000,6500.0,Depreciation,0,9776,-9776,Sales,CC003,Depreciation transaction
TXN04756,2023-07-19 00:00:00.000000,6000.0,Salaries Expense,17427,0,17427,Finance,CC004,Salaries Expense transaction
TXN03060,2022-01-04 00:00:00.000000,1200.0,Inventory,14427,0,14427,Sales,CC004,Inventory transaction
TXN02142,2021-04-29 00:00:00.000000,1000.0,Cash,0,98839,-98839,Operations,CC004,Cash transaction
TXN03119,2021-07-26 00:00:00.000000,2500.0,Long-term Debt,0,12262,-12262,Finance,CC002,Long-term Debt transaction
TXN04750,2023-12-24 00:00:00.000000,4000.0,Revenue - Product Sales,0,1289,-1289,Sales,CC003,Revenue - Product Sales transaction
TXN04046,2022-05-20 00:00:00.000000,5200.0,COGS - Overhead,22221,0,22221,Finance,CC004,COGS - Overhead transaction
TXN03357,2021-03-01 00:00:00.000000,1000.0,Cash,0,18756,-18756,Admin,CC005,Cash transaction
TXN02745,2023-06-26 00:00:00.000000,2100.0,Accrued Expenses,23160,0,23160,Finance,CC001,Accrued Expenses transaction
TXN03507,2022-07-15 00:00:00.000000,1200.0,Inventory,2010,0,2010,Finance,CC004,Inventory transaction
TXN01680,2022-09-15 00:00:00.000000,5000.0,COGS - Materials,7673,0,7673,Sales,CC003,COGS - Materials transaction
TXN04250,2021-08-07 00:00:00.000000,5100.0,COGS - Labor,6582,0,6582,Sales,CC001,COGS - Labor transaction
TXN03148,2022-05-03 00:00:00.000000,2100.0,Accrued Expenses,27012,0,27012,IT,CC004,Accrued Expenses transaction
TXN02295,2021-03-09 00:00:00.000000,6400.0,Travel Expense,28438,0,28438,Sales,CC003,Travel Expense transaction
TXN00581,2023-12-28 00:00:00.000000,4200.0,Revenue - Other,0,3955,-3955,Finance,CC001,Revenue - Other transaction
TXN01471,2022-03-18 00:00:00.000000,6500.0,Depreciation,0,29027,-29027,IT,CC004,Depreciation transaction
TXN04071,2023-04-10 00:00:00.000000,6400.0,Travel Expense,14326,0,14326,Finance,CC004,Travel Expense transaction
TXN03344,2023-04-14 00:00:00.000000,6200.0,Marketing Expense,1913,0,1913,Finance,CC003,Marketing Expense transaction
TXN04584,2023-04-25 00:00:00.000000,6200.0,Marketing Expense,3357,0,3357,Admin,CC005,Marketing Expense transaction
TXN03673,2021-09-25 00:00:00.000000,6500.0,Depreciation,0,47874,-47874,Operations,CC004,Depreciation transaction
TXN00560,2022-03-23 00:00:00.000000,1500.0,PP&E,30756,0,30756,Admin,CC005,PP&E transaction
TXN02850,2023-07-22 00:00:00.000000,2100.0,Accrued Expenses,24958,0,24958,Operations,CC001,Accrued Expenses transaction
TXN00513,2023-06-12 00:00:00.000000,5200.0,COGS - Overhead,23026,0,23026,Finance,CC003,COGS - Overhead transaction
TXN01082,2021-04-18 00:00:00.000000,4000.0,Revenue - Product Sales,0,41388,-41388,Operations,CC001,Revenue - Product Sales transaction
TXN01665,2022-10-12 00:00:00.000000,4200.0,Revenue - Other,0,47321,-47321,Admin,CC001,Revenue - Other transaction
TXN01013,2023-08-09 00:00:00.000000,1000.0,Cash,0,12855,-12855,Finance,CC001,Cash transaction
TXN01932,2021-03-18 00:00:00.000000,5000.0,COGS - Materials,24158,0,24158,Operations,CC003,COGS - Materials transaction
TXN01151,2021-09-08 00:00:00.000000,6200.0,Marketing Expense,7280,0,7280,Operations,CC001,Marketing Expense transaction
TXN02839,2022-07-05 00:00:00.000000,6100.0,Rent Expense,17948,0,17948,Admin,CC004,Rent Expense transaction
TXN00117,2021-01-07 00:00:00.000000,2000.0,Accounts Payable,7709,0,7709,Admin,CC005,Accounts Payable transaction
TXN00741,2022-06-29 00:00:00.000000,5000.0,COGS - Materials,29005,0,29005,Admin,CC005,COGS - Materials transaction
TXN04831,2021-12-08 00:00:00.000000,6400.0,Travel Expense,24394,0,24394,Operations,CC005,Travel Expense transaction
TXN03676,2021-08-20 00:00:00.000000,4000.0,Revenue - Product Sales,0,43713,-43713,Operations,CC005,Revenue - Product Sales transaction
TXN00831,2023-05-01 00:00:00.000000,1000.0,Cash,76115,0,76115,Sales,CC004,Cash transaction
TXN00120,2022-01-01 00:00:00.000000,6400.0,Travel Expense,18213,0,18213,IT,CC001,Travel Expense transaction
TXN04804,2023-05-02 00:00:00.000000,2100.0,Accrued Expenses,5402,0,5402,Operations,CC001,Accrued Expenses transaction
TXN04763,2022-05-05 00:00:00.000000,6400.0,Travel Expense,27751,0,27751,Operations,CC001,Travel Expense transaction
TXN00636,2022-08-26 00:00:00.000000,6200.0,Marketing Expense,12703,0,12703,IT,CC003,Marketing Expense transaction
TXN04466,2021-12-28 00:00:00.000000,2500.0,Long-term Debt,45526,0,45526,Sales,CC003,Long-term Debt transaction
TXN04365,2022-10-09 00:00:00.000000,4200.0,Revenue - Other,0,23038,-23038,IT,CC003,Revenue - Other transaction
TXN04143,2021-06-07 00:00:00.000000,2500.0,Long-term Debt,35676,0,35676,Admin,CC003,Long-term Debt transaction
TXN00992,2021-10-16 00:00:00.000000,6300.0,IT Expense,3373,0,3373,Sales,CC001,IT Expense transaction
TXN00877,2021-07-24 00:00:00.000000,5000.0,COGS - Materials,6307,0,6307,Admin,CC001,COGS - Materials transaction
TXN00005,2022-04-03 00:00:00.000000,1500.0,PP&E,40131,0,40131,Operations,CC002,PP&E transaction
TXN03052,2023-01-06 00:00:00.000000,2100.0,Accrued Expenses,19290,0,19290,Admin,CC004,Accrued Expenses transaction
TXN03125,2023-06-14 00:00:00.000000,4000.0,Revenue - Product Sales,0,40969,-40969,Admin,CC004,Revenue - Product Sales transaction
TXN02661,2021-01-06 00:00:00.000000,4000.0,Revenue - Product Sales,0,5340,-5340,Operations,CC001,Revenue - Product Sales transaction
TXN02492,2023-06-17 00:00:00.000000,6300.0,IT Expense,11744,0,11744,IT,CC003,IT Expense transaction
TXN03855,2022-05-30 00:00:00.000000,2000.0,Accounts Payable,0,39183,-39183,Admin,CC001,Accounts Payable transaction
TXN01716,2023-07-18 00:00:00.000000,4000.0,Revenue - Product Sales,0,33573,-33573,IT,CC003,Revenue - Product Sales transaction
TXN01149,2021-05-03 00:00:00.000000,5200.0,COGS - Overhead,14844,0,14844,Finance,CC004,COGS - Overhead transaction
TXN03262,2023-08-31 00:00:00.000000,4100.0,Revenue - Service Sales,0,11902,-11902,Finance,CC005,Revenue - Service Sales transaction
TXN00575,2022-05-13 00:00:00.000000,4100.0,Revenue - Service Sales,0,34642,-34642,Admin,CC004,Revenue - Service Sales transaction
TXN03770,2021-08-09 00:00:00.000000,1500.0,PP&E,8916,0,8916,Operations,CC002,PP&E transaction
TXN03737,2023-01-15 00:00:00.000000,4200.0,Revenue - Other,0,37502,-37502,Admin,CC003,Revenue - Other transaction
TXN04147,2021-11-04 00:00:00.000000,4000.0,Revenue - Product Sales,0,14757,-14757,Finance,CC005,Revenue - Product Sales transaction
TXN00854,2022-12-08 00:00:00.000000,5100.0,COGS - Labor,29022,0,29022,Operations,CC003,COGS - Labor transaction
TXN01983,2022-07-01 00:00:00.000000,6300.0,IT Expense,16942,0,16942,Admin,CC003,IT Expense transaction
TXN02775,2023-10-21 00:00:00.000000,1100.0,Accounts Receivable,0,2489,-2489,Admin,CC003,Accounts Receivable transaction
TXN01167,2023-01-23 00:00:00.000000,2100.0,Accrued Expenses,7255,0,7255,IT,CC002,Accrued Expenses transaction
TXN00972,2021-09-27 00:00:00.000000,6200.0,Marketing Expense,23413,0,23413,Operations,CC003,Marketing Expense transaction
TXN02702,2023-03-23 00:00:00.000000,6000.0,Salaries Expense,8386,0,8386,IT,CC002,Salaries Expense transaction
TXN04496,2022-02-12 00:00:00.000000,6000.0,Salaries Expense,7337,0,7337,Operations,CC004,Salaries Expense transaction
TXN03848,2021-04-07 00:00:00.000000,2500.0,Long-term Debt,0,17029,-17029,Operations,CC003,Long-term Debt transaction
TXN02369,2021-06-23 00:00:00.000000,1500.0,PP&E,29367,0,29367,Operations,CC004,PP&E transaction
TXN04116,2021-03-23 00:00:00.000000,1100.0,Accounts Receivable,22411,0,22411,Operations,CC003,Accounts Receivable transaction
TXN04132,2023-04-12 00:00:00.000000,6300.0,IT Expense,9920,0,9920,Operations,CC003,IT Expense transaction
TXN02951,2022-10-14 00:00:00.000000,1500.0,PP&E,22459,0,22459,Sales,CC004,PP&E transaction
TXN00525,2021-02-25 00:00:00.000000,6000.0,Salaries Expense,27503,0,27503,Admin,CC002,Salaries Expense transaction
TXN02456,2023-03-30 00:00:00.000000,4200.0,Revenue - Other,0,27053,-27053,IT,CC001,Revenue - Other transaction
TXN01842,2023-02-18 00:00:00.000000,2000.0,Accounts Payable,0,1104,-1104,IT,CC001,Accounts Payable transaction
TXN00538,2022-11-23 00:00:00.000000,6400.0,Travel Expense,29266,0,29266,IT,CC002,Travel Expense transaction
TXN02807,2021-06-11 00:00:00.000000,2500.0,Long-term Debt,0,1184,-1184,Sales,CC001,Long-term Debt transaction
TXN04342,2021-05-29 00:00:00.000000,6400.0,Travel Expense,7852,0,7852,Admin,CC003,Travel Expense transaction
TXN03176,2022-04-07 00:00:00.000000,4200.0,Revenue - Other,0,4865,-4865,IT,CC001,Revenue - Other transaction
TXN00785,2023-04-24 00:00:00.000000,6400.0,Travel Expense,5817,0,5817,Sales,CC004,Travel Expense transaction
TXN04058,2023-09-25 00:00:00.000000,5100.0,COGS - Labor,15149,0,15149,Admin,CC001,COGS - Labor transaction
TXN01410,2022-05-05 00:00:00.000000,1200.0,Inventory,0,24065,-24065,Finance,CC001,Inventory transaction
TXN02538,2023-03-15 00:00:00.000000,4100.0,Revenue - Service Sales,0,29303,-29303,Sales,CC003,Revenue - Service Sales transaction
TXN00155,2023-03-29 00:00:00.000000,1000.0,Cash,0,50112,-50112,Operations,CC002,Cash transaction
TXN03010,2021-05-13 00:00:00.000000,6400.0,Travel Expense,22459,0,22459,Finance,CC003,Travel Expense transaction
TXN01687,2022-08-05 00:00:00.000000,6400.0,Travel Expense,13975,0,13975,IT,CC004,Travel Expense transaction
TXN02902,2022-09-15 00:00:00.000000,1500.0,PP&E,3646,0,3646,IT,CC001,PP&E transaction
TXN04975,2022-08-13 00:00:00.000000,5200.0,COGS - Overhead,29721,0,29721,Admin,CC003,COGS - Overhead transaction
TXN03864,2021-12-30 00:00:00.000000,6100.0,Rent Expense,19065,0,19065,Sales,CC001,Rent Expense transaction
TXN02734,2021-09-30 00:00:00.000000,2100.0,Accrued Expenses,14156,0,14156,Sales,CC005,Accrued Expenses transaction
TXN01896,2021-06-11 00:00:00.000000,6500.0,Depreciation,0,38020,-38020,Sales,CC003,Depreciation transaction
TXN00570,2022-10-01 00:00:00.000000,5100.0,COGS - Labor,12265,0,12265,Sales,CC003,COGS - Labor transaction
TXN01817,2022-10-15 00:00:00.000000,6500.0,Depreciation,21072,0,21072,Finance,CC002,Depreciation transaction
TXN02066,2021-06-14 00:00:00.000000,5100.0,COGS - Labor,28579,0,28579,Finance,CC001,COGS - Labor transaction
TXN00128,2021-11-27 00:00:00.000000,6100.0,Rent Expense,7833,0,7833,Operations,CC005,Rent Expense transaction
TXN03395,2022-07-06 00:00:00.000000,2100.0,Accrued Expenses,26960,0,26960,IT,CC002,Accrued Expenses transaction
TXN03328,2022-09-13 00:00:00.000000,1200.0,Inventory,2468,0,2468,Finance,CC005,Inventory transaction
TXN05012,2021-08-09 00:00:00.000000,1500.0,PP&E,8916,0,8916,Operations,CC002,PP&E transaction
TXN02976,2022-09-16 00:00:00.000000,4200.0,Revenue - Other,0,2787,-2787,IT,CC002,Revenue - Other transaction
TXN00981,2023-12-24 00:00:00.000000,4200.0,Revenue - Other,0,20749,-20749,Finance,CC004,Revenue - Other transaction
TXN02301,2023-03-27 00:00:00.000000,2100.0,Accrued Expenses,20760,0,20760,IT,CC002,Accrued Expenses transaction
TXN00191,2023-05-18 00:00:00.000000,1000.0,Cash,0,62520,-62520,Finance,CC002,Cash transaction
TXN01140,2023-08-30 00:00:00.000000,2100.0,Accrued Expenses,24118,0,24118,Operations,CC001,Accrued Expenses transaction
TXN00700,2021-06-24 00:00:00.000000,5200.0,COGS - Overhead,9850,0,9850,Operations,CC002,COGS - Overhead transaction
TXN04805,2023-01-26 00:00:00.000000,2100.0,Accrued Expenses,1290,0,1290,Operations,CC005,Accrued Expenses transaction
TXN00607,2023-07-13 00:00:00.000000,6100.0,Rent Expense,23905,0,23905,Sales,CC005,Rent Expense transaction
TXN04277,,2000.0,Accounts Payable,0,16120,-16120,Finance,CC001,Accounts Payable transaction
TXN00302,2022-06-25 00:00:00.000000,6400.0,Travel Expense,24609,0,24609,Sales,CC005,Travel Expense transaction
TXN03421,2023-02-06 00:00:00.000000,2100.0,Accrued Expenses,26612,0,26612,Finance,CC004,Accrued Expenses transaction
TXN04845,2022-10-25 00:00:00.000000,2500.0,Long-term Debt,8909,0,8909,Operations,CC005,Long-term Debt transaction
TXN01061,2022-03-01 00:00:00.000000,6400.0,Travel Expense,25995,0,25995,Admin,CC002,Travel Expense transaction
TXN02566,2022-08-15 00:00:00.000000,2100.0,Accrued Expenses,13380,0,13380,Sales,CC001,Accrued Expenses transaction
TXN05020,2022-03-14 00:00:00.000000,1500.0,PP&E,10755,0,10755,Sales,CC001,PP&E transaction
TXN01070,2022-05-29 00:00:00.000000,2000.0,Accounts Payable,47741,0,47741,Operations,CC002,Accounts Payable transaction
TXN02525,2021-05-09 00:00:00.000000,2500.0,Long-term Debt,28083,0,28083,Sales,CC002,Long-term Debt transaction
TXN02206,2022-04-17 00:00:00.000000,4100.0,Revenue - Service Sales,0,36231,-36231,Sales,CC003,Revenue - Service Sales transaction
TXN01244,2021-05-28 00:00:00.000000,4000.0,Revenue - Product Sales,0,24373,-24373,Admin,CC004,Revenue - Product Sales transaction
TXN00017,2022-02-12 00:00:00.000000,6000.0,Salaries Expense,21880,0,21880,Operations,CC005,Salaries Expense transaction
TXN03121,2022-09-11 00:00:00.000000,6500.0,Depreciation,7699,0,7699,Finance,CC001,Depreciation transaction
TXN04643,2022-07-06 00:00:00.000000,1000.0,Cash,72642,0,72642,Sales,CC003,Cash transaction
TXN00816,2022-05-06 00:00:00.000000,2100.0,Accrued Expenses,3277,0,3277,Operations,CC001,Accrued Expenses transaction
TXN03068,2023-12-21 00:00:00.000000,6100.0,Rent Expense,29225,0,29225,Sales,CC005,Rent Expense transaction
TXN04809,2021-03-25 00:00:00.000000,2100.0,Accrued Expenses,18210,0,18210,Sales,CC002,Accrued Expenses transaction
TXN00960,2022-04-17 00:00:00.000000,6300.0,IT Expense,3308,0,3308,IT,CC001,IT Expense transaction
TXN00226,2021-01-05 00:00:00.000000,5000.0,COGS - Materials,19087,0,19087,Finance,CC003,COGS - Materials transaction
TXN03355,2021-10-05 00:00:00.000000,5100.0,COGS - Labor,2622,0,2622,IT,CC001,COGS - Labor transaction
TXN02486,2022-02-28 00:00:00.000000,6100.0,Rent Expense,25266,0,25266,IT,CC003,Rent Expense transaction
TXN00563,2023-01-26 00:00:00.000000,6000.0,Salaries Expense,28787,0,28787,Sales,CC003,Salaries Expense transaction
TXN03437,2021-04-27 00:00:00.000000,6400.0,Travel Expense,29291,0,29291,Admin,CC003,Travel Expense transaction
TXN01694,2023-12-29 00:00:00.000000,4200.0,Revenue - Other,0,47185,-47185,Admin,CC003,Revenue - Other transaction
TXN01046,2021-05-05 00:00:00.000000,5000.0,COGS - Materials,22212,0,22212,Sales,CC002,COGS - Materials transaction
TXN03447,2023-03-07 00:00:00.000000,-6500.0,Depreciation,47806,0,47806,Finance,CC001,Depreciation transaction
TXN04566,2023-09-03 00:00:00.000000,2500.0,Long-term Debt,0,39637,-39637,IT,CC003,Long-term Debt transaction
TXN00955,2022-07-17 00:00:00.000000,6000.0,Salaries Expense,16440,0,16440,Operations,CC005,Salaries Expense transaction
TXN05011,2023-10-29 00:00:00.000000,4000.0,Revenue - Product Sales,0,41339,-41339,IT,CC003,Revenue - Product Sales transaction
TXN02736,2021-05-21 00:00:00.000000,1500.0,PP&E,0,39022,-39022,Finance,CC003,PP&E transaction
TXN04929,2023-03-29 00:00:00.000000,1000.0,Cash,25122,0,25122,Admin,CC004,Cash transaction
TXN04736,2022-05-29 00:00:00.000000,5200.0,COGS - Overhead,5932,0,5932,IT,CC005,COGS - Overhead transaction
TXN04848,2023-02-08 00:00:00.000000,5100.0,COGS - Labor,12454,0,12454,Operations,CC001,COGS - Labor transaction
TXN01219,2023-12-16 00:00:00.000000,4000.0,Revenue - Product Sales,0,10626,-10626,Admin,CC002,Revenue - Product Sales transaction
TXN01528,2021-05-10 00:00:00.000000,5100.0,COGS - Labor,26766,0,26766,Sales,CC004,COGS - Labor transaction
TXN03988,2023-12-29 00:00:00.000000,5100.0,COGS - Labor,27546,0,27546,IT,CC005,COGS - Labor transaction
TXN01301,2023-06-20 00:00:00.000000,5000.0,COGS - Materials,23415,0,23415,IT,CC004,COGS - Materials transaction
TXN04917,2023-10-31 00:00:00.000000,4200.0,Revenue - Other,0,28142,-28142,Finance,CC001,Revenue - Other transaction
TXN00161,2022-05-23 00:00:00.000000,1100.0,Accounts Receivable,0,41845,-41845,Finance,CC004,Accounts Receivable transaction
TXN04068,2021-02-08 00:00:00.000000,6500.0,Depreciation,46084,0,46084,Operations,CC003,Depreciation transaction
TXN00957,2021-04-11 00:00:00.000000,5200.0,COGS - Overhead,7084,0,7084,Sales,CC002,COGS - Overhead transaction
TXN03792,2026-03-12 03:03:58.074340,1000.0,Cash,0,22974,-22974,Sales,CC005,Cash transaction
TXN03235,2022-06-27 00:00:00.000000,1100.0,Accounts Receivable,31576,0,31576,Operations,CC001,Accounts Receivable transaction
TXN02870,2023-02-24 00:00:00.000000,2100.0,Accrued Expenses,22143,0,22143,Finance,CC002,Accrued Expenses transaction
TXN03778,2023-10-19 00:00:00.000000,5100.0,COGS - Labor,5141,0,5141,Operations,CC005,COGS - Labor transaction
TXN04434,2023-01-11 00:00:00.000000,4200.0,Revenue - Other,0,1205,-1205,Admin,CC001,Revenue - Other transaction
TXN02962,2023-07-10 00:00:00.000000,6300.0,IT Expense,4066,0,4066,Finance,CC003,IT Expense transaction
TXN02201,2023-05-06 00:00:00.000000,6500.0,Depreciation,0,5547,-5547,Operations,CC005,Depreciation transaction
TXN00099,2021-11-10 00:00:00.000000,6300.0,IT Expense,23610,0,23610,Admin,CC001,IT Expense transaction
TXN02558,,5100.0,COGS - Labor,26787,0,26787,Admin,CC002,COGS - Labor transaction
TXN03184,2022-06-19 00:00:00.000000,6200.0,Marketing Expense,16354,0,16354,Operations,CC004,Marketing Expense transaction
TXN00254,2021-09-03 00:00:00.000000,4100.0,Revenue - Service Sales,0,9740,-9740,Sales,CC005,Revenue - Service Sales transaction
TXN03924,2021-02-20 00:00:00.000000,1200.0,Inventory,0,34653,-34653,Admin,CC005,Inventory transaction
TXN04200,2021-02-03 00:00:00.000000,2000.0,Accounts Payable,0,30775,-30775,Admin,CC003,Accounts Payable transaction
TXN01446,2021-04-20 00:00:00.000000,6000.0,Salaries Expense,1846,0,1846,Finance,CC005,Salaries Expense transaction
TXN01649,2023-10-09 00:00:00.000000,5100.0,COGS - Labor,1874,0,1874,Operations,CC004,COGS - Labor transaction
TXN04683,2022-03-03 00:00:00.000000,2100.0,Accrued Expenses,14891,0,14891,Operations,CC001,Accrued Expenses transaction
TXN04724,2021-08-08 00:00:00.000000,2000.0,Accounts Payable,0,6187,-6187,IT,CC003,Accounts Payable transaction
TXN03992,2022-08-28 00:00:00.000000,1100.0,Accounts Receivable,28672,0,28672,Operations,CC001,Accounts Receivable transaction
TXN01697,2021-12-12 00:00:00.000000,5200.0,COGS - Overhead,27964,0,27964,Finance,CC004,COGS - Overhead transaction
TXN03192,2021-07-10 00:00:00.000000,1200.0,Inventory,48002,0,48002,Finance,CC005,Inventory transaction
TXN04500,2022-10-28 00:00:00.000000,2100.0,Accrued Expenses,674,0,674,Finance,CC002,Accrued Expenses transaction
TXN01155,2021-04-16 00:00:00.000000,6200.0,Marketing Expense,18592,0,18592,Sales,CC002,Marketing Expense transaction
TXN02256,2021-11-01 00:00:00.000000,4100.0,Revenue - Service Sales,0,26645,-26645,IT,CC002,Revenue - Service Sales transaction
TXN01683,2022-10-23 00:00:00.000000,6500.0,Depreciation,0,46676,-46676,Operations,CC004,Depreciation transaction
TXN03171,2023-02-15 00:00:00.000000,6300.0,IT Expense,7353,0,7353,Sales,CC005,IT Expense transaction
TXN02057,2023-04-18 00:00:00.000000,5200.0,COGS - Overhead,12462,0,12462,Sales,CC002,COGS - Overhead transaction
TXN04091,2021-12-06 00:00:00.000000,2100.0,Accrued Expenses,24470,0,24470,Operations,CC005,Accrued Expenses transaction
TXN03109,2021-05-02 00:00:00.000000,6400.0,Travel Expense,28434,0,28434,Admin,CC003,Travel Expense transaction
TXN04549,2022-06-22 00:00:00.000000,4000.0,Revenue - Product Sales,0,38426,-38426,Finance,CC002,Revenue - Product Sales transaction
TXN03724,2023-10-16 00:00:00.000000,5000.0,COGS - Materials,28465,0,28465,Operations,CC001,COGS - Materials transaction
TXN02050,2022-12-07 00:00:00.000000,1100.0,Accounts Receivable,43729,0,43729,Sales,CC004,Accounts Receivable transaction
TXN03644,2022-11-05 00:00:00.000000,5000.0,COGS - Materials,17613,0,17613,Finance,CC004,COGS - Materials transaction
TXN04953,2023-01-19 00:00:00.000000,6400.0,Travel Expense,22037,0,22037,Finance,CC003,Travel Expense transaction
TXN00624,2023-11-25 00:00:00.000000,1500.0,PP&E,17896,0,17896,Admin,CC001,PP&E transaction
TXN00263,2022-10-06 00:00:00.000000,2000.0,Accounts Payable,0,7270,-7270,Finance,CC005,Accounts Payable transaction
TXN03370,2023-08-09 00:00:00.000000,1100.0,Accounts Receivable,1027,0,1027,Operations,CC001,Accounts Receivable transaction
TXN04062,2022-07-29 00:00:00.000000,6500.0,Depreciation,26388,0,26388,Finance,CC003,Depreciation transaction
TXN01803,2023-04-03 00:00:00.000000,6200.0,Marketing Expense,3528,0,3528,IT,CC003,Marketing Expense transaction
TXN04737,2021-03-22 00:00:00.000000,5100.0,COGS - Labor,863,0,863,IT,CC004,COGS - Labor transaction
TXN05018,2021-07-31 00:00:00.000000,5000.0,COGS - Materials,17273,0,17273,Finance,CC001,COGS - Materials transaction
TXN02386,2022-09-06 00:00:00.000000,6400.0,Travel Expense,3164,0,3164,Finance,CC004,Travel Expense transaction
TXN01960,2022-01-17 00:00:00.000000,6100.0,Rent Expense,23098,0,23098,IT,CC002,Rent Expense transaction
TXN02977,2021-03-24 00:00:00.000000,1200.0,Inventory,5763,0,5763,Operations,CC001,Inventory transaction
TXN00489,2021-11-09 00:00:00.000000,6000.0,Salaries Expense,5227,0,5227,Sales,CC002,Salaries Expense transaction
TXN01844,2022-05-12 00:00:00.000000,4100.0,Revenue - Service Sales,0,14843,-14843,Admin,CC004,Revenue - Service Sales transaction
TXN01735,2022-10-16 00:00:00.000000,2000.0,Accounts Payable,32928,0,32928,Finance,CC004,Accounts Payable transaction
TXN02912,2021-02-18 00:00:00.000000,2100.0,Accrued Expenses,15574,0,15574,Finance,CC003,Accrued Expenses transaction
TXN03220,2022-08-27 00:00:00.000000,6500.0,Depreciation,13101,0,13101,Finance,CC004,Depreciation transaction
TXN00147,2023-09-01 00:00:00.000000,2100.0,Accrued Expenses,10051,0,10051,IT,CC005,Accrued Expenses transaction
TXN01987,2022-06-20 00:00:00.000000,5200.0,COGS - Overhead,20492,0,20492,Operations,CC003,COGS - Overhead transaction
TXN01370,2021-09-19 00:00:00.000000,,Salaries Expense,3872,0,3872,Finance,CC003,Salaries Expense transaction
TXN02812,2023-03-12 00:00:00.000000,6000.0,Salaries Expense,13253,0,13253,Admin,CC002,Salaries Expense transaction
TXN00660,2023-09-19 00:00:00.000000,2100.0,Accrued Expenses,28172,0,28172,Finance,CC002,Accrued Expenses transaction
TXN01795,2021-07-18 00:00:00.000000,4200.0,Revenue - Other,0,13167,-13167,Admin,CC005,Revenue - Other transaction
TXN02512,2022-01-13 00:00:00.000000,1500.0,PP&E,0,32866,-32866,IT,CC002,PP&E transaction
TXN03398,2021-02-11 00:00:00.000000,4100.0,Revenue - Service Sales,0,25837,-25837,IT,CC001,Revenue - Service Sales transaction
TXN04283,2021-07-06 00:00:00.000000,6200.0,Marketing Expense,18205,0,18205,Admin,CC005,Marketing Expense transaction
TXN01148,2021-09-24 00:00:00.000000,2100.0,Accrued Expenses,29016,0,29016,Finance,CC001,Accrued Expenses transaction
TXN03273,2023-07-09 00:00:00.000000,6300.0,IT Expense,14431,0,14431,Operations,CC002,IT Expense transaction
TXN00609,2023-08-10 00:00:00.000000,2100.0,Accrued Expenses,2581,0,2581,Admin,CC004,Accrued Expenses transaction
TXN03583,2022-02-25 00:00:00.000000,1000.0,Cash,7175,0,7175,Operations,CC002,Cash transaction
